"BLOCK_ID","STRIPE_ID","ROW_START","ROW_END","NROWS","NCOLS","REVERSE_FILE","STREAM_FILE","STREAM_CELLS","MAX_GEOM_DELTA_CELLS","STATUS"
"BLOCK_015",13,3073,3328,256,10800,"index/reverse_stripes/reverse_00013.tif","index/stream_stripes/stream_00013.tif",11911,0,"EXISTS_VALID"
"BLOCK_015",14,3329,3584,256,10800,"index/reverse_stripes/reverse_00014.tif","index/stream_stripes/stream_00014.tif",13888,0,"EXISTS_VALID"
"BLOCK_015",15,3585,3840,256,10800,"index/reverse_stripes/reverse_00015.tif","index/stream_stripes/stream_00015.tif",18364,0,"EXISTS_VALID"
"BLOCK_015",16,3841,4096,256,10800,"index/reverse_stripes/reverse_00016.tif","index/stream_stripes/stream_00016.tif",17037,0,"EXISTS_VALID"
"BLOCK_015",17,4097,4352,256,10800,"index/reverse_stripes/reverse_00017.tif","index/stream_stripes/stream_00017.tif",17870,0,"EXISTS_VALID"
"BLOCK_015",18,4353,4608,256,10800,"index/reverse_stripes/reverse_00018.tif","index/stream_stripes/stream_00018.tif",23288,0,"EXISTS_VALID"
"BLOCK_015",19,4609,4864,256,10800,"index/reverse_stripes/reverse_00019.tif","index/stream_stripes/stream_00019.tif",22100,0,"EXISTS_VALID"
"BLOCK_015",20,4865,5120,256,10800,"index/reverse_stripes/reverse_00020.tif","index/stream_stripes/stream_00020.tif",19942,0,"EXISTS_VALID"
"BLOCK_015",21,5121,5376,256,10800,"index/reverse_stripes/reverse_00021.tif","index/stream_stripes/stream_00021.tif",16300,0,"EXISTS_VALID"
"BLOCK_015",22,5377,5632,256,10800,"index/reverse_stripes/reverse_00022.tif","index/stream_stripes/stream_00022.tif",17071,0,"EXISTS_VALID"
"BLOCK_015",23,5633,5888,256,10800,"index/reverse_stripes/reverse_00023.tif","index/stream_stripes/stream_00023.tif",16736,0,"EXISTS_VALID"
"BLOCK_015",24,5889,6144,256,10800,"index/reverse_stripes/reverse_00024.tif","index/stream_stripes/stream_00024.tif",16815,0,"EXISTS_VALID"
"BLOCK_015",25,6145,6400,256,10800,"index/reverse_stripes/reverse_00025.tif","index/stream_stripes/stream_00025.tif",14159,0,"EXISTS_VALID"
"BLOCK_015",26,6401,6656,256,10800,"index/reverse_stripes/reverse_00026.tif","index/stream_stripes/stream_00026.tif",17401,0,"EXISTS_VALID"
"BLOCK_015",27,6657,6912,256,10800,"index/reverse_stripes/reverse_00027.tif","index/stream_stripes/stream_00027.tif",20530,0,"EXISTS_VALID"
"BLOCK_015",28,6913,7168,256,10800,"index/reverse_stripes/reverse_00028.tif","index/stream_stripes/stream_00028.tif",20491,0,"EXISTS_VALID"
"BLOCK_015",29,7169,7424,256,10800,"index/reverse_stripes/reverse_00029.tif","index/stream_stripes/stream_00029.tif",16126,0,"EXISTS_VALID"
"BLOCK_015",30,7425,7680,256,10800,"index/reverse_stripes/reverse_00030.tif","index/stream_stripes/stream_00030.tif",11350,0,"EXISTS_VALID"
"BLOCK_015",31,7681,7936,256,10800,"index/reverse_stripes/reverse_00031.tif","index/stream_stripes/stream_00031.tif",17354,0,"EXISTS_VALID"
"BLOCK_015",32,7937,8192,256,10800,"index/reverse_stripes/reverse_00032.tif","index/stream_stripes/stream_00032.tif",24201,0,"EXISTS_VALID"
"BLOCK_015",33,8193,8448,256,10800,"index/reverse_stripes/reverse_00033.tif","index/stream_stripes/stream_00033.tif",33362,0,"EXISTS_VALID"
"BLOCK_015",34,8449,8704,256,10800,"index/reverse_stripes/reverse_00034.tif","index/stream_stripes/stream_00034.tif",15352,0,"EXISTS_VALID"
"BLOCK_015",35,8705,8960,256,10800,"index/reverse_stripes/reverse_00035.tif","index/stream_stripes/stream_00035.tif",9913,0,"EXISTS_VALID"
"BLOCK_015",36,8961,9216,256,10800,"index/reverse_stripes/reverse_00036.tif","index/stream_stripes/stream_00036.tif",10437,0,"EXISTS_VALID"
"BLOCK_015",37,9217,9472,256,10800,"index/reverse_stripes/reverse_00037.tif","index/stream_stripes/stream_00037.tif",9557,0,"EXISTS_VALID"
"BLOCK_015",38,9473,9728,256,10800,"index/reverse_stripes/reverse_00038.tif","index/stream_stripes/stream_00038.tif",10542,0,"EXISTS_VALID"
"BLOCK_015",39,9729,9984,256,10800,"index/reverse_stripes/reverse_00039.tif","index/stream_stripes/stream_00039.tif",9464,0,"EXISTS_VALID"
"BLOCK_015",40,9985,10240,256,10800,"index/reverse_stripes/reverse_00040.tif","index/stream_stripes/stream_00040.tif",11138,0,"EXISTS_VALID"
"BLOCK_015",41,10241,10496,256,10800,"index/reverse_stripes/reverse_00041.tif","index/stream_stripes/stream_00041.tif",10876,0,"EXISTS_VALID"
"BLOCK_015",42,10497,10752,256,10800,"index/reverse_stripes/reverse_00042.tif","index/stream_stripes/stream_00042.tif",8719,0,"EXISTS_VALID"
"BLOCK_015",43,10753,10800,48,10800,"index/reverse_stripes/reverse_00043.tif","index/stream_stripes/stream_00043.tif",422,0,"EXISTS_VALID"
