"BLOCK_ID","ASSET_TYPE","STRIPE_ID","ROW_START","ROW_END","NROWS","NCOLS","SOURCE_ID","RELATIVE_PATH","SIZE_BYTES","REMOTE_URL"
"BLOCK_001","stream",56,14081,14336,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00056.tif",42104,NA
"BLOCK_001","stream",57,14337,14592,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00057.tif",32696,NA
"BLOCK_001","stream",58,14593,14848,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00058.tif",34230,NA
"BLOCK_001","stream",59,14849,15104,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00059.tif",31602,NA
"BLOCK_001","stream",60,15105,15360,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00060.tif",34018,NA
"BLOCK_001","stream",61,15361,15616,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00061.tif",36164,NA
"BLOCK_001","stream",62,15617,15872,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00062.tif",33454,NA
"BLOCK_001","stream",63,15873,16128,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00063.tif",32150,NA
"BLOCK_001","stream",64,16129,16384,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00064.tif",31078,NA
"BLOCK_001","stream",65,16385,16640,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00065.tif",34474,NA
"BLOCK_001","stream",66,16641,16896,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00066.tif",28882,NA
"BLOCK_001","stream",67,16897,17152,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00067.tif",33112,NA
"BLOCK_001","stream",68,17153,17408,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00068.tif",36182,NA
"BLOCK_001","stream",69,17409,17664,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00069.tif",34234,NA
"BLOCK_001","stream",70,17665,17920,256,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00070.tif",35136,NA
"BLOCK_001","stream",71,17921,18000,80,25200,"SOURCE_1","core/BLOCK_001/index/stream_stripes/stream_00071.tif",16200,NA
"BLOCK_002","index_metadata",NA,NA,NA,NA,NA,"SOURCE_1","core/BLOCK_002/index/index_metadata.rds",1358,NA
"BLOCK_002","reverse",1,1,256,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00001.tif",1686576,NA
"BLOCK_002","reverse",2,257,512,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00002.tif",1688938,NA
"BLOCK_002","reverse",3,513,768,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00003.tif",1689736,NA
"BLOCK_002","reverse",4,769,1024,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00004.tif",1688600,NA
"BLOCK_002","reverse",5,1025,1280,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00005.tif",1690664,NA
"BLOCK_002","reverse",6,1281,1536,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00006.tif",1683780,NA
"BLOCK_002","reverse",7,1537,1792,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00007.tif",1685942,NA
"BLOCK_002","reverse",8,1793,2048,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00008.tif",1684228,NA
"BLOCK_002","reverse",9,2049,2304,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00009.tif",1677076,NA
"BLOCK_002","reverse",10,2305,2560,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00010.tif",1676094,NA
"BLOCK_002","reverse",11,2561,2816,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00011.tif",1677522,NA
"BLOCK_002","reverse",12,2817,3072,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00012.tif",1659354,NA
"BLOCK_002","reverse",13,3073,3328,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00013.tif",1669362,NA
"BLOCK_002","reverse",14,3329,3584,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00014.tif",1660674,NA
"BLOCK_002","reverse",15,3585,3840,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00015.tif",2035198,NA
"BLOCK_002","reverse",16,3841,4096,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00016.tif",2070436,NA
"BLOCK_002","reverse",17,4097,4352,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00017.tif",2084062,NA
"BLOCK_002","reverse",18,4353,4608,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00018.tif",2090730,NA
"BLOCK_002","reverse",19,4609,4864,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00019.tif",2093142,NA
"BLOCK_002","reverse",20,4865,5120,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00020.tif",2089424,NA
"BLOCK_002","reverse",21,5121,5376,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00021.tif",2077684,NA
"BLOCK_002","reverse",22,5377,5632,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00022.tif",2084570,NA
"BLOCK_002","reverse",23,5633,5888,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00023.tif",2070984,NA
"BLOCK_002","reverse",24,5889,6144,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00024.tif",2073482,NA
"BLOCK_002","reverse",25,6145,6400,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00025.tif",2069736,NA
"BLOCK_002","reverse",26,6401,6656,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00026.tif",2066802,NA
"BLOCK_002","reverse",27,6657,6912,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00027.tif",2066396,NA
"BLOCK_002","reverse",28,6913,7168,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00028.tif",2064378,NA
"BLOCK_002","reverse",29,7169,7424,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00029.tif",2429292,NA
"BLOCK_002","reverse",30,7425,7680,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00030.tif",2483216,NA
"BLOCK_002","reverse",31,7681,7936,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00031.tif",2481542,NA
"BLOCK_002","reverse",32,7937,8192,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00032.tif",2483926,NA
"BLOCK_002","reverse",33,8193,8448,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00033.tif",2485014,NA
"BLOCK_002","reverse",34,8449,8704,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00034.tif",2494018,NA
"BLOCK_002","reverse",35,8705,8960,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00035.tif",2498584,NA
"BLOCK_002","reverse",36,8961,9216,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00036.tif",2507454,NA
"BLOCK_002","reverse",37,9217,9472,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00037.tif",2490594,NA
"BLOCK_002","reverse",38,9473,9728,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00038.tif",2484738,NA
"BLOCK_002","reverse",39,9729,9984,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00039.tif",2494642,NA
"BLOCK_002","reverse",40,9985,10240,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00040.tif",2506246,NA
"BLOCK_002","reverse",41,10241,10496,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00041.tif",2504024,NA
"BLOCK_002","reverse",42,10497,10752,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00042.tif",2496926,NA
"BLOCK_002","reverse",43,10753,11008,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00043.tif",2154956,NA
"BLOCK_002","reverse",44,11009,11264,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00044.tif",2071080,NA
"BLOCK_002","reverse",45,11265,11520,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00045.tif",2071246,NA
"BLOCK_002","reverse",46,11521,11776,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00046.tif",2055844,NA
"BLOCK_002","reverse",47,11777,12032,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00047.tif",2043208,NA
"BLOCK_002","reverse",48,12033,12288,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00048.tif",2077630,NA
"BLOCK_002","reverse",49,12289,12544,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00049.tif",2062684,NA
"BLOCK_002","reverse",50,12545,12800,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00050.tif",2072402,NA
"BLOCK_002","reverse",51,12801,13056,256,21600,"SOURCE_1","core/BLOCK_002/index/reverse_stripes/reverse_00051.tif",2061658,NA
